run_id,sample_event,target_field,value,unit,measured_at,operator_or_agent,instrument_id,source_file,notes,route,wide_field,instrument_class,instrument_required,source_class,recommended_source_file,source_file_exists,source_file_requirement,review_status,missing_items,capture_instruction
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h,metadata,medium_lot,,,,,,data/source_files/bench_records/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h/metadata_medium_lot_bench_or_chain_of_custody_record.csv,,supplier_or_build_record,medium_lot,record_review,false,bench_or_chain_of_custody_record,data/source_files/bench_records/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h/metadata_medium_lot_bench_or_chain_of_custody_record.csv,false,"Lot CoA, bottle label image, or chain-of-custody record.",awaiting_value_entry,value;measured_at;operator_or_agent;source_file_missing,"Enter only the real value for NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h metadata medium_lot, citing the raw source_file. Run import then run_limina_iteration.py."
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h,metadata,temperature_c,,C,,,,data/source_files/full/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h/metadata_temperature_c_temperature_or_incubator_log.csv,,inhouse_ready,temperature_c,temperature_probe_or_incubator_log,true,temperature_or_incubator_log,data/source_files/full/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h/metadata_temperature_c_temperature_or_incubator_log.csv,false,"Incubator log, probe export, or time-stamped photo.",awaiting_value_entry,value;measured_at;operator_or_agent;instrument_id;source_file_missing,"Enter only the real value for NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h metadata temperature_c, citing the raw source_file. Run import then run_limina_iteration.py."
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h,metadata,mea_coupon_id,,,,,,data/source_files/build_records/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h/metadata_mea_coupon_id_supplier_or_build_record.pdf,,supplier_or_build_record,mea_coupon_id,record_review,false,supplier_or_build_record,data/source_files/build_records/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h/metadata_mea_coupon_id_supplier_or_build_record.pdf,false,"Build sheet, sample label, or chain-of-custody record.",awaiting_value_entry,value;measured_at;operator_or_agent;source_file_missing,"Enter only the real value for NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h metadata mea_coupon_id, citing the raw source_file. Run import then run_limina_iteration.py."
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h,metadata,electrode_material,,,,,,data/source_files/build_records/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h/metadata_electrode_material_supplier_or_build_record.pdf,,supplier_or_build_record,electrode_material,record_review,false,supplier_or_build_record,data/source_files/build_records/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h/metadata_electrode_material_supplier_or_build_record.pdf,false,"Supplier documentation, build sheet, or sample label record.",awaiting_value_entry,value;measured_at;operator_or_agent;source_file_missing,"Enter only the real value for NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h metadata electrode_material, citing the raw source_file. Run import then run_limina_iteration.py."
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h,metadata,laminin_or_peptide_density,,,,,,data/source_files/build_records/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h/metadata_laminin_or_peptide_density_supplier_or_build_record.pdf,,supplier_or_build_record,laminin_or_peptide_density,record_review,false,supplier_or_build_record,data/source_files/build_records/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h/metadata_laminin_or_peptide_density_supplier_or_build_record.pdf,false,"Recipe record, supplier CoA, coating log, or build sheet.",awaiting_value_entry,value;measured_at;operator_or_agent;source_file_missing,"Enter only the real value for NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h metadata laminin_or_peptide_density, citing the raw source_file. Run import then run_limina_iteration.py."
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h,metadata,sterilization_or_aseptic_protocol,,,,,,data/source_files/build_records/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h/metadata_sterilization_or_aseptic_protocol_supplier_or_build_record.pdf,,supplier_or_build_record,sterilization_or_aseptic_protocol,record_review,false,supplier_or_build_record,data/source_files/build_records/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h/metadata_sterilization_or_aseptic_protocol_supplier_or_build_record.pdf,false,"SOP identifier, batch record, or chain-of-custody record.",awaiting_value_entry,value;measured_at;operator_or_agent;source_file_missing,"Enter only the real value for NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h metadata sterilization_or_aseptic_protocol, citing the raw source_file. Run import then run_limina_iteration.py."
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h,initial,pH,,pH,,,,data/source_files/full/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h/initial_pH_pH_meter_export_or_photo.csv,,inhouse_ready,pH_initial,calibrated_pH_meter,true,pH_meter_export_or_photo,data/source_files/full/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h/initial_pH_pH_meter_export_or_photo.csv,false,"Meter export, calibration log, or time-stamped display photo reconciled to run_id.",awaiting_value_entry,value;measured_at;operator_or_agent;instrument_id;source_file_missing,"Enter only the real value for NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h initial pH, citing the raw source_file. Run import then run_limina_iteration.py."
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h,initial,osmolality,,mOsm/kg,,,,data/nhi_pedot_h_a_vendor_return_inbox/external_lab_exports/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h/initial_osmolality_osmometer_report_or_export.pdf,,outsourced_preferred,osmolality_initial_mOsm_kg,osmometer_or_external_lab,true,osmometer_report_or_export,data/nhi_pedot_h_a_vendor_return_inbox/external_lab_exports/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h/initial_osmolality_osmometer_report_or_export.pdf,false,Osmometer report/export reconciled to run_id.,awaiting_value_entry,value;measured_at;operator_or_agent;instrument_id;source_file_missing,"Enter only the real value for NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h initial osmolality, citing the raw source_file. Run import then run_limina_iteration.py."
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h,initial,conductivity,,mS/cm,,,,data/source_files/full/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h/initial_conductivity_conductivity_meter_export_or_photo.csv,,inhouse_ready,conductivity_initial_mS_cm,calibrated_conductivity_meter,true,conductivity_meter_export_or_photo,data/source_files/full/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h/initial_conductivity_conductivity_meter_export_or_photo.csv,false,"Conductivity meter export, calibration log, or display photo reconciled to run_id.",awaiting_value_entry,value;measured_at;operator_or_agent;instrument_id;source_file_missing,"Enter only the real value for NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h initial conductivity, citing the raw source_file. Run import then run_limina_iteration.py."
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h,final,pH,,pH,,,,data/source_files/full/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h/final_pH_pH_meter_export_or_photo.csv,,inhouse_ready,pH_final,calibrated_pH_meter,true,pH_meter_export_or_photo,data/source_files/full/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h/final_pH_pH_meter_export_or_photo.csv,false,"Meter export, calibration log, or time-stamped display photo reconciled to run_id.",awaiting_value_entry,value;measured_at;operator_or_agent;instrument_id;source_file_missing,"Enter only the real value for NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h final pH, citing the raw source_file. Run import then run_limina_iteration.py."
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h,final,osmolality,,mOsm/kg,,,,data/nhi_pedot_h_a_vendor_return_inbox/external_lab_exports/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h/final_osmolality_osmometer_report_or_export.pdf,,outsourced_preferred,osmolality_final_mOsm_kg,osmometer_or_external_lab,true,osmometer_report_or_export,data/nhi_pedot_h_a_vendor_return_inbox/external_lab_exports/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h/final_osmolality_osmometer_report_or_export.pdf,false,Osmometer report/export reconciled to run_id.,awaiting_value_entry,value;measured_at;operator_or_agent;instrument_id;source_file_missing,"Enter only the real value for NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h final osmolality, citing the raw source_file. Run import then run_limina_iteration.py."
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h,final,conductivity,,mS/cm,,,,data/source_files/full/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h/final_conductivity_conductivity_meter_export_or_photo.csv,,inhouse_ready,conductivity_final_mS_cm,calibrated_conductivity_meter,true,conductivity_meter_export_or_photo,data/source_files/full/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h/final_conductivity_conductivity_meter_export_or_photo.csv,false,"Conductivity meter export, calibration log, or display photo reconciled to run_id.",awaiting_value_entry,value;measured_at;operator_or_agent;instrument_id;source_file_missing,"Enter only the real value for NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h final conductivity, citing the raw source_file. Run import then run_limina_iteration.py."
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h,physical_inspection,visible_precipitate,,bool,,,,data/source_files/full/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h/physical_inspection_visible_precipitate_image_or_scoring_worksheet.png,,inhouse_ready,visible_precipitate,imaging_station_or_scoring_sheet,true,image_or_scoring_worksheet,data/source_files/full/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h/physical_inspection_visible_precipitate_image_or_scoring_worksheet.png,false,Time-stamped image or vendor inspection report.,awaiting_value_entry,value;measured_at;operator_or_agent;instrument_id;source_file_missing,"Enter only the real value for NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h physical_inspection visible_precipitate, citing the raw source_file. Run import then run_limina_iteration.py."
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h,physical_inspection,visible_shedding,,bool,,,,data/source_files/full/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h/physical_inspection_visible_shedding_image_or_scoring_worksheet.png,,inhouse_ready,visible_shedding,imaging_station_or_scoring_sheet,true,image_or_scoring_worksheet,data/source_files/full/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h/physical_inspection_visible_shedding_image_or_scoring_worksheet.png,false,Time-stamped image or microscopy/stereoscope export.,awaiting_value_entry,value;measured_at;operator_or_agent;instrument_id;source_file_missing,"Enter only the real value for NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h physical_inspection visible_shedding, citing the raw source_file. Run import then run_limina_iteration.py."
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h,physical_inspection,swelling_fraction,,fraction,,,,data/source_files/full/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h/physical_inspection_swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,inhouse_ready,swelling_fraction,caliper_balance_or_image_analysis,true,swelling_dimension_or_mass_worksheet,data/source_files/full/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h/physical_inspection_swelling_fraction_swelling_dimension_or_mass_worksheet.csv,false,"Image analysis export, caliper log, or mass/dimension worksheet.",awaiting_value_entry,value;measured_at;operator_or_agent;instrument_id;source_file_missing,"Enter only the real value for NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h physical_inspection swelling_fraction, citing the raw source_file. Run import then run_limina_iteration.py."
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h,physical_inspection,delamination_score,,score,,,,data/source_files/full/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h/physical_inspection_delamination_score_image_or_scoring_worksheet.png,,inhouse_ready,delamination_score,imaging_station_or_scoring_sheet,true,image_or_scoring_worksheet,data/source_files/full/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h/physical_inspection_delamination_score_image_or_scoring_worksheet.png,false,Image plus scoring worksheet or vendor image-analysis report.,awaiting_value_entry,value;measured_at;operator_or_agent;instrument_id;source_file_missing,"Enter only the real value for NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h physical_inspection delamination_score, citing the raw source_file. Run import then run_limina_iteration.py."
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h,physical_inspection,optical_transparency_fraction,,fraction,,,,data/source_files/full/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h/physical_inspection_optical_transparency_fraction_image_or_scoring_worksheet.png,,inhouse_ready,optical_transparency_fraction,imaging_station_or_scoring_sheet,true,image_or_scoring_worksheet,data/source_files/full/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h/physical_inspection_optical_transparency_fraction_image_or_scoring_worksheet.png,false,Image-analysis export or vendor microscopy report.,awaiting_value_entry,value;measured_at;operator_or_agent;instrument_id;source_file_missing,"Enter only the real value for NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-0h physical_inspection optical_transparency_fraction, citing the raw source_file. Run import then run_limina_iteration.py."
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h,metadata,date,,,,,,data/source_files/bench_records/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h/metadata_date_bench_or_chain_of_custody_record.csv,,supplier_or_build_record,date,record_review,false,bench_or_chain_of_custody_record,data/source_files/bench_records/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h/metadata_date_bench_or_chain_of_custody_record.csv,false,"Bench sheet, vendor report, or chain-of-custody CSV.",awaiting_value_entry,value;measured_at;operator_or_agent;source_file_missing,"Enter only the real value for NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h metadata date, citing the raw source_file. Run import then run_limina_iteration.py."
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h,metadata,medium_name,,,,,,data/source_files/bench_records/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h/metadata_medium_name_bench_or_chain_of_custody_record.csv,,supplier_or_build_record,medium_name,record_review,false,bench_or_chain_of_custody_record,data/source_files/bench_records/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h/metadata_medium_name_bench_or_chain_of_custody_record.csv,false,"Medium bottle photo, lot CoA, or chain-of-custody record.",awaiting_value_entry,value;measured_at;operator_or_agent;source_file_missing,"Enter only the real value for NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h metadata medium_name, citing the raw source_file. Run import then run_limina_iteration.py."
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h,metadata,medium_lot,,,,,,data/source_files/bench_records/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h/metadata_medium_lot_bench_or_chain_of_custody_record.csv,,supplier_or_build_record,medium_lot,record_review,false,bench_or_chain_of_custody_record,data/source_files/bench_records/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h/metadata_medium_lot_bench_or_chain_of_custody_record.csv,false,"Lot CoA, bottle label image, or chain-of-custody record.",awaiting_value_entry,value;measured_at;operator_or_agent;source_file_missing,"Enter only the real value for NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h metadata medium_lot, citing the raw source_file. Run import then run_limina_iteration.py."
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h,metadata,temperature_c,,C,,,,data/source_files/full/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h/metadata_temperature_c_temperature_or_incubator_log.csv,,inhouse_ready,temperature_c,temperature_probe_or_incubator_log,true,temperature_or_incubator_log,data/source_files/full/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h/metadata_temperature_c_temperature_or_incubator_log.csv,false,"Incubator log, probe export, or time-stamped photo.",awaiting_value_entry,value;measured_at;operator_or_agent;instrument_id;source_file_missing,"Enter only the real value for NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h metadata temperature_c, citing the raw source_file. Run import then run_limina_iteration.py."
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h,metadata,mea_coupon_id,,,,,,data/source_files/build_records/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h/metadata_mea_coupon_id_supplier_or_build_record.pdf,,supplier_or_build_record,mea_coupon_id,record_review,false,supplier_or_build_record,data/source_files/build_records/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h/metadata_mea_coupon_id_supplier_or_build_record.pdf,false,"Build sheet, sample label, or chain-of-custody record.",awaiting_value_entry,value;measured_at;operator_or_agent;source_file_missing,"Enter only the real value for NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h metadata mea_coupon_id, citing the raw source_file. Run import then run_limina_iteration.py."
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h,metadata,electrode_material,,,,,,data/source_files/build_records/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h/metadata_electrode_material_supplier_or_build_record.pdf,,supplier_or_build_record,electrode_material,record_review,false,supplier_or_build_record,data/source_files/build_records/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h/metadata_electrode_material_supplier_or_build_record.pdf,false,"Supplier documentation, build sheet, or sample label record.",awaiting_value_entry,value;measured_at;operator_or_agent;source_file_missing,"Enter only the real value for NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h metadata electrode_material, citing the raw source_file. Run import then run_limina_iteration.py."
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h,metadata,laminin_or_peptide_density,,,,,,data/source_files/build_records/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h/metadata_laminin_or_peptide_density_supplier_or_build_record.pdf,,supplier_or_build_record,laminin_or_peptide_density,record_review,false,supplier_or_build_record,data/source_files/build_records/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h/metadata_laminin_or_peptide_density_supplier_or_build_record.pdf,false,"Recipe record, supplier CoA, coating log, or build sheet.",awaiting_value_entry,value;measured_at;operator_or_agent;source_file_missing,"Enter only the real value for NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h metadata laminin_or_peptide_density, citing the raw source_file. Run import then run_limina_iteration.py."
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h,metadata,sterilization_or_aseptic_protocol,,,,,,data/source_files/build_records/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h/metadata_sterilization_or_aseptic_protocol_supplier_or_build_record.pdf,,supplier_or_build_record,sterilization_or_aseptic_protocol,record_review,false,supplier_or_build_record,data/source_files/build_records/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h/metadata_sterilization_or_aseptic_protocol_supplier_or_build_record.pdf,false,"SOP identifier, batch record, or chain-of-custody record.",awaiting_value_entry,value;measured_at;operator_or_agent;source_file_missing,"Enter only the real value for NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h metadata sterilization_or_aseptic_protocol, citing the raw source_file. Run import then run_limina_iteration.py."
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h,initial,pH,,pH,,,,data/source_files/full/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h/initial_pH_pH_meter_export_or_photo.csv,,inhouse_ready,pH_initial,calibrated_pH_meter,true,pH_meter_export_or_photo,data/source_files/full/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h/initial_pH_pH_meter_export_or_photo.csv,false,"Meter export, calibration log, or time-stamped display photo reconciled to run_id.",awaiting_value_entry,value;measured_at;operator_or_agent;instrument_id;source_file_missing,"Enter only the real value for NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h initial pH, citing the raw source_file. Run import then run_limina_iteration.py."
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h,initial,osmolality,,mOsm/kg,,,,data/nhi_pedot_h_a_vendor_return_inbox/external_lab_exports/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h/initial_osmolality_osmometer_report_or_export.pdf,,outsourced_preferred,osmolality_initial_mOsm_kg,osmometer_or_external_lab,true,osmometer_report_or_export,data/nhi_pedot_h_a_vendor_return_inbox/external_lab_exports/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h/initial_osmolality_osmometer_report_or_export.pdf,false,Osmometer report/export reconciled to run_id.,awaiting_value_entry,value;measured_at;operator_or_agent;instrument_id;source_file_missing,"Enter only the real value for NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h initial osmolality, citing the raw source_file. Run import then run_limina_iteration.py."
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h,initial,conductivity,,mS/cm,,,,data/source_files/full/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h/initial_conductivity_conductivity_meter_export_or_photo.csv,,inhouse_ready,conductivity_initial_mS_cm,calibrated_conductivity_meter,true,conductivity_meter_export_or_photo,data/source_files/full/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h/initial_conductivity_conductivity_meter_export_or_photo.csv,false,"Conductivity meter export, calibration log, or display photo reconciled to run_id.",awaiting_value_entry,value;measured_at;operator_or_agent;instrument_id;source_file_missing,"Enter only the real value for NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h initial conductivity, citing the raw source_file. Run import then run_limina_iteration.py."
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h,final,pH,,pH,,,,data/source_files/full/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h/final_pH_pH_meter_export_or_photo.csv,,inhouse_ready,pH_final,calibrated_pH_meter,true,pH_meter_export_or_photo,data/source_files/full/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h/final_pH_pH_meter_export_or_photo.csv,false,"Meter export, calibration log, or time-stamped display photo reconciled to run_id.",awaiting_value_entry,value;measured_at;operator_or_agent;instrument_id;source_file_missing,"Enter only the real value for NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h final pH, citing the raw source_file. Run import then run_limina_iteration.py."
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h,final,osmolality,,mOsm/kg,,,,data/nhi_pedot_h_a_vendor_return_inbox/external_lab_exports/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h/final_osmolality_osmometer_report_or_export.pdf,,outsourced_preferred,osmolality_final_mOsm_kg,osmometer_or_external_lab,true,osmometer_report_or_export,data/nhi_pedot_h_a_vendor_return_inbox/external_lab_exports/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h/final_osmolality_osmometer_report_or_export.pdf,false,Osmometer report/export reconciled to run_id.,awaiting_value_entry,value;measured_at;operator_or_agent;instrument_id;source_file_missing,"Enter only the real value for NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h final osmolality, citing the raw source_file. Run import then run_limina_iteration.py."
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h,final,conductivity,,mS/cm,,,,data/source_files/full/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h/final_conductivity_conductivity_meter_export_or_photo.csv,,inhouse_ready,conductivity_final_mS_cm,calibrated_conductivity_meter,true,conductivity_meter_export_or_photo,data/source_files/full/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h/final_conductivity_conductivity_meter_export_or_photo.csv,false,"Conductivity meter export, calibration log, or display photo reconciled to run_id.",awaiting_value_entry,value;measured_at;operator_or_agent;instrument_id;source_file_missing,"Enter only the real value for NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h final conductivity, citing the raw source_file. Run import then run_limina_iteration.py."
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h,physical_inspection,visible_precipitate,,bool,,,,data/source_files/full/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h/physical_inspection_visible_precipitate_image_or_scoring_worksheet.png,,inhouse_ready,visible_precipitate,imaging_station_or_scoring_sheet,true,image_or_scoring_worksheet,data/source_files/full/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h/physical_inspection_visible_precipitate_image_or_scoring_worksheet.png,false,Time-stamped image or vendor inspection report.,awaiting_value_entry,value;measured_at;operator_or_agent;instrument_id;source_file_missing,"Enter only the real value for NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h physical_inspection visible_precipitate, citing the raw source_file. Run import then run_limina_iteration.py."
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h,physical_inspection,visible_shedding,,bool,,,,data/source_files/full/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h/physical_inspection_visible_shedding_image_or_scoring_worksheet.png,,inhouse_ready,visible_shedding,imaging_station_or_scoring_sheet,true,image_or_scoring_worksheet,data/source_files/full/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h/physical_inspection_visible_shedding_image_or_scoring_worksheet.png,false,Time-stamped image or microscopy/stereoscope export.,awaiting_value_entry,value;measured_at;operator_or_agent;instrument_id;source_file_missing,"Enter only the real value for NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h physical_inspection visible_shedding, citing the raw source_file. Run import then run_limina_iteration.py."
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h,physical_inspection,swelling_fraction,,fraction,,,,data/source_files/full/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h/physical_inspection_swelling_fraction_swelling_dimension_or_mass_worksheet.csv,,inhouse_ready,swelling_fraction,caliper_balance_or_image_analysis,true,swelling_dimension_or_mass_worksheet,data/source_files/full/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h/physical_inspection_swelling_fraction_swelling_dimension_or_mass_worksheet.csv,false,"Image analysis export, caliper log, or mass/dimension worksheet.",awaiting_value_entry,value;measured_at;operator_or_agent;instrument_id;source_file_missing,"Enter only the real value for NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h physical_inspection swelling_fraction, citing the raw source_file. Run import then run_limina_iteration.py."
NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h,physical_inspection,delamination_score,,score,,,,data/source_files/full/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h/physical_inspection_delamination_score_image_or_scoring_worksheet.png,,inhouse_ready,delamination_score,imaging_station_or_scoring_sheet,true,image_or_scoring_worksheet,data/source_files/full/h_a/NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h/physical_inspection_delamination_score_image_or_scoring_worksheet.png,false,Image plus scoring worksheet or vendor image-analysis report.,awaiting_value_entry,value;measured_at;operator_or_agent;instrument_id;source_file_missing,"Enter only the real value for NHIPEDOT-H-A-challenge_nhi_pedot_high_loading-R1-24h physical_inspection delamination_score, citing the raw source_file. Run import then run_limina_iteration.py."
